Movie Title,tmdb_popularity,imdbRating,Unnamed: 3,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Revenue-Worldwide,Profit,Verdict
Argo,19.316,7.7,25.0,43.875,29.667,19.403,18.5076,0.579207921,44500000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232325503,4.22079782,hit
Flight,27.561,7.3,27.0,87.875,16.549,6.5374,23.1206,0.366790582,31000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161772375,4.21846371,hit
Madagascar 3: Europe's Most Wanted,83.339,6.8,10.0,45.0,,1.6165,18.143,0.77173913,145000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746921274,4.1511812,hit
Life of Pi,49.965,7.9,32.0,46.375,6.644,3.289333333,3.0406,0.659151194,120000000.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,609016565,4.075138042,hit
The Lorax,48.849,6.4,11.0,41.125,2.277,,16.1454,0.670698925,70000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348840316,3.983433086,hit
21 Jump Street,65.443,7.2,18.0,41.5,,8.662,19.1252,0.588048315,42000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201585328,3.799650667,hit
Parental Guidance,19.996,6.0,98.0,31.25,3.44,8.882333333,14.706,0.729257642,25000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119772232,3.79088928,hit
American Reunion,86.952,6.7,54.0,38.0,,1.66075,12.2834,0.50887574,50000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234989584,3.69979168,hit
Rowdy Rathore,7.102,5.9,,34.25,2.714,1.127,2.5174,0.647660819,6700000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000000,3.626865672,hit
Journey 2: The Mysterious Island,189.7,5.7,26.0,72.0,3.815,1.829,17.4228,0.672883788,79000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355692760,3.50244,hit
Bol Bachchan,4.11,5.6,,26.125,3.007,2.2565,4.1486,0.71990172,6600000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28775262,3.359888182,hit
The Dark Knight Rises,178.797,8.4,2.0,31.0,15.857,11.85933333,33.147,0.505617978,250000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081041287,3.324165148,hit
To Rome with Love,22.433,6.3,129.0,72.375,13.842,1.2875,13.8684,0.972210871,17000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,73244881,3.308522412,hit
Moonrise Kingdom,18.205,7.8,73.0,80.125,11.936,4.12175,17.23,0.743651753,16000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68263166,3.266447875,hit
Step Up Revolution,36.954,6.4,95.0,54.125,3.738,2.56875,7.731,0.653623188,33000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,140470746,3.256689273,hit
Django Unchained,85.279,8.5,39.0,34.875,35.032,1.572333333,25.928,0.500364166,100000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425368238,3.25368238,hit
The Hobbit: An Unexpected Journey,145.107,7.8,8.0,41.125,14.177,5.736,12.5712,0.684601113,250000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1021103568,3.084414272,hit
The Lucky One,25.489,6.5,50.0,51.625,1.943,4.2235,15.4966,0.863857374,25000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,99357138,2.97428552,hit
Contraband,76.502,6.4,40.0,37.375,7.521,13.4754,22.7404,0.430167598,25000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96262212,2.85048848,hit
Hope Springs,28.392,6.3,47.0,42.25,2.232,1.682,17.2834,0.89137931,30000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114281051,2.809368367,hit
Resident Evil: Retribution,12.133,5.3,81.0,45.875,12.24,4.066,19.6634,-0.829892651,65000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,240159255,2.694757769,hit
Jack Reacher,176.205,7.0,70.0,54.25,8.616,11.743,17.1986,0.614583333,60000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,218340595,2.639009917,hit
The Amazing Spider-Man,341.221,7.0,6.0,74.125,7.358,4.107333333,30.6258,0.97914996,215000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,757930663,2.525258898,hit
Diary of a Wimpy Kid: Dog Days,30.439,6.3,67.0,41.75,3.647,2.6065,20.4726,-0.252533441,22000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77229695,2.510440682,hit
Madea's Witness Protection,14.699,4.9,42.0,41.25,6.343,2.649666667,10.8264,0.634907926,20000000.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66899242,2.3449621,hit
The Grey,113.738,6.8,64.0,74.125,2.588,10.269,19.4136,59.61214165,25000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79781695,2.1912678,hit
The Expendables 2,75.656,6.6,33.0,52.625,4.522,4.25,31.0966,0.566666667,100000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,314975955,2.14975955,hit
Prometheus,147.862,7.0,20.0,54.75,10.645,7.61,23.8592,0.350777935,130000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,403354469,2.102726685,hit
Little White Lies,1.4,7.4,,54.25,12.213,2.824,1.9654,-0.451687471,17600000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53319615,2.02952358,hit
Arbitrage,11.767,6.6,153.0,32.625,0.652,1.804,18.2828,0.49047014,12000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35485056,1.957088,hit
Brave,101.384,7.1,7.0,48.625,,0.629,14.7168,0.887323944,185000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538983207,1.913422741,hit
Polisse,9.978,7.3,,74.0,11.174,2.824,3.7276,57.07898659,7200000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20590872,1.859843333,hit
Wreck-It Ralph,150.847,7.7,13.0,36.875,4.319,0.98,11.7872,0.6087308,165000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471222889,1.855896297,hit
Men in Black 3,111.196,6.8,12.0,45.625,7.28,6.1795,27.3902,0.439330544,225000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624026776,1.773452338,hit
Silent Hill: Revelation,37.241,4.9,125.0,52.25,10.404,1.6635,17.1218,0.308429119,20000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55362705,1.76813525,hit
The Dictator,32.514,6.4,51.0,50.5,4.473,4.305285714,17.967,0.564270153,65000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179379533,1.759685123,hit
Part of Me,19.472,5.9,112.0,80.875,,3.6125,5.049,0.437461867,12000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32726956,1.727246333,hit
Good Deeds,8.486,5.6,96.0,42.125,3.377,1.664,13.2016,0.288651316,13200000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35579177,1.695392197,hit
The Perks of Being a Wallflower,42.243,8.0,127.0,72.5,9.003,6.871333333,32.7074,0.565158677,13000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33400000,1.569230769,hit
Killing Them Softly,19.072,6.2,134.0,43.75,2.943,7.5224,16.2416,-0.776445396,15000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37930465,1.528697667,hit
This Is 40,17.042,6.2,87.0,52.75,8.039,4.298666667,22.3732,0.497354497,35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88215156,1.520433029,hit
Safe House,17.938,6.7,21.0,36.625,7.286,2.586,27.4486,0.791647957,85000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,208076205,1.447955353,hit
This Means War,18.845,6.3,56.0,58.625,6.819,12.44275,25.87,-0.457377759,65000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,156974557,1.414993185,hit
The Cabin in the Woods,78.795,7.0,82.0,34.375,5.295,11.677,12.7392,0.281208936,30000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,71041255,1.368041833,hit
Snow White and the Huntsman,71.139,6.1,15.0,43.5,1.96,2.316,26.9292,0.625334523,170000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396600000,1.332941176,hit
Ghost Rider: Spirit of Vengeance,114.355,4.3,63.0,39.375,,5.58325,18.376,-0.578055668,57000000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,132563930,1.325682982,hit
Underworld: Awakening,108.513,6.3,49.0,39.0,,3.48775,16.5108,0.549339549,70000000.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,160112671,1.287323871,hit
The Odd Life of Timothy Green,15.054,6.6,62.0,54.375,1.364,1.404666667,12.1254,-0.515004055,25000000.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56012642,1.24050568,hit
Seven Psychopaths,20.99,7.2,133.0,47.0,5.141,4.102,25.7266,0.536999321,15000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33035736,1.2023824,hit
Mirror Mirror,22.035,5.6,44.0,90.0,2.572,2.108333333,13.671,0.597288136,85000000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183018522,1.153159082,hit
Lawless,56.111,7.2,91.0,75.5,2.142,3.16725,29.02,0.538888889,26000000.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55404159,1.130929192,hit
The Bourne Legacy,51.637,6.6,24.0,49.75,4.843,2.93675,21.3266,0.37037037,130000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,276572938,1.127484138,hit
Rise of the Guardians,69.913,7.3,29.0,48.5,2.145,0.91,21.5742,0.594394064,145000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306941670,1.116839103,hit
What to Expect When You're Expecting,13.13,5.7,83.0,42.875,1.216,3.213,14.1596,0.630393996,40000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84384002,1.10960005,hit
Frankenweenie,52.046,6.9,97.0,49.125,14.466,8.0515,12.936,0.611806798,39000000.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81493846,1.089585795,hit
The Pirates! Band of Misfits,15.762,6.7,103.0,,3.881,2.583,16.8794,0.790754258,60000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123054041,1.050900683,hit
A Dangerous Method,19.31,6.4,173.0,72.625,13.158,2.38,18.7926,-0.736070381,15000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30519436,1.034629067,hit
Wrath of the Titans,108.216,5.7,34.0,41.75,2.168,3.3595,27.6584,0.356553621,150000000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,301970083,1.013133887,hit
Savages,15.995,6.5,71.0,42.25,7.534,1.088,15.7904,-0.262546223,45000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82966152,0.843692267,hit
The Three Stooges,75.812,5.1,75.0,48.75,1.566,,14.7182,0.290322581,30000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54819301,0.827310033,hit
The Five-Year Engagement,22.402,6.2,107.0,32.0,8.382,6.734,32.9024,0.943000838,30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54169363,0.805645433,hit
ParaNorman,54.684,7.0,55.0,43.5,,0.79,15.3188,0.453355156,60000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107139399,0.78565665,hit
Sparkle,11.39,5.7,114.0,47.75,1.752,1.62775,7.7436,0.741993685,14000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24637800,0.759842857,hit
Hitchcock,12.767,6.8,169.0,73.75,1.865,3.5842,23.9748,0.361823362,15700000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27039669,0.722271911,hit
Abraham Lincoln: Vampire Hunter,175.32,5.9,90.0,48.0,7.503,7.976333333,20.4444,0.350919265,69000000.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,116471580,0.687993913,hit
Lockout,83.117,6.1,135.0,55.125,,0.977,15.5446,0.184210526,20000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32948113,0.64740565,hit
Dark Shadows,64.657,6.2,35.0,50.0,14.466,19.07033333,27.2498,0.548991355,150000000.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,245527149,0.63684766,hit
Total Recall,77.043,6.2,52.0,41.25,8.172,6.071,30.1714,0.28358209,125000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,198802074,0.590416592,hit
Haywire,35.203,5.8,121.0,44.5,4.052,4.44,15.9636,0.274484536,23000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34513760,0.500598261,hit
Battleship,53.982,5.8,43.0,76.5,12.59,4.362833333,10.9738,0.193779904,209000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,303025485,0.449882703,hit
Safe,29.455,6.5,128.0,95.625,10.648,1.7445,20.6578,0.791390729,30000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41564670,0.385489,hit
Extremely Loud & Incredibly Close,14.7,6.9,102.0,43.25,4.667,0.759,18.7686,0.421631001,40000000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55247881,0.381197025,hit
Kon-Tiki,9.812,7.2,,59.0,0.84,1.386,9.9558,89.41798942,16600000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842887,0.37607753,hit
Cloud Atlas,30.744,7.4,109.0,39.75,,12.0522,23.4722,0.526385224,102000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,130482868,0.279243804,hit
The Raven,48.667,6.4,130.0,54.75,7.18,2.084,21.1372,0.55801105,26000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,29699345,0.1422825,hit
John Carter,152.264,6.6,36.0,49.625,10.246,4.161666667,19.0598,0.444134078,250000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,284139100,0.1365564,hit
Man on a Ledge,42.015,6.6,122.0,50.0,1.4,2.071,14.8642,0.483870968,42000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47636031,0.134191214,hit
The Campaign,20.28,6.1,31.0,41.625,0.6,0.666,17.822,0.434065934,95000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104907746,0.104292063,hit
The Guilt Trip,12.586,5.8,115.0,46.25,4.434,4.935333333,20.9046,-0.320032573,40000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41863726,0.04659315,hit
The Watch,70.333,5.7,94.0,80.125,6.734,33.013,14.6266,0.407828283,68000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68267862,0.003939147,hit
One for the Money,13.127,5.3,110.0,50.375,1.329,0.9085,10.6834,0.565476191,40000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38080789,-0.047980275,flop
Premium Rush,22.701,6.5,117.0,46.25,8.283,1.176,15.9308,0.263157895,35000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31083599,-0.111897171,flop
Playing for Keeps,12.643,5.7,139.0,38.0,8.906,7.110166667,16.3564,0.804563065,35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30962335,-0.115361857,flop
The Master,19.293,7.1,131.0,60.5,6.707,5.021,20.0934,0.455705174,32000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28258060,-0.116935625,flop
Red Tails,85.162,5.9,65.0,42.125,1.99,3.1355,13.443,0.487955953,58000000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50365498,-0.131629345,flop
That's My Boy,70.096,5.5,92.0,32.75,5.452,10.035,20.558,0.55661017,70000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58058367,-0.170594757,flop
Dredd,24.515,7.1,137.0,53.25,2.997,2.4964,19.4914,0.499048827,50000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41037742,-0.17924516,flop
Rock of Ages,18.712,5.9,89.0,43.25,5.536,6.4415,16.6508,0.590206186,75000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59418613,-0.207751827,flop
Red Dawn,61.226,5.3,79.0,56.875,3.236,2.0455,17.9658,0.295176849,65000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50950296,-0.216149292,flop
Alex Cross,16.078,5.1,111.0,44.625,5.541,2.185666667,11.0854,0.359180688,45000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34618867,-0.230691844,flop
Wanderlust,29.905,5.6,126.0,53.0,,0.6,21.0882,0.565271705,35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24159934,-0.309716171,flop
Big Miracle,16.195,6.5,118.0,47.625,4.099,3.6035,23.255,0.956915123,40000000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24719215,-0.382019625,flop
A Thousand Words,48.522,5.9,123.0,44.0,5.781,9.2465,11.1922,0.464860288,40000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22044277,-0.448893075,flop
Insidious: Chapter 2,75.24,6.6,42.0,30.625,13.692,4.103,21.0288,0.281385281,5000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,161919318,31.3838636,hit
The Purge,80.178,5.7,57.0,40.0,11.812,6.1794,15.198,0.106415094,3000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,89328627,28.776209,hit
You're Next,27.65,6.6,118.0,31.375,7.81,1.9955,4.3282,0.473629783,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26895481,25.895481,hit
The Conjuring,217.954,7.5,18.0,35.125,13.692,1.948666667,20.3126,0.104199067,13000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,319494638,23.57651062,hit
A Haunted House,104.676,5.0,81.0,45.875,0.6,5.5595,8.9538,-0.536752137,2500000.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,60159584,23.0638336,hit
Kevin Hart: Let Me Explain,9.831,6.7,90.0,34.125,,0.84,3.8686,0.525908279,2500000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32318051,11.9272204,hit
Despicable Me 2,108.782,7.3,3.0,55.125,,4.2655,18.7008,0.621455939,76000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970766005,11.77323691,hit
The Terror Live,8.612,7.1,,32.0,1.176,,6.727,-0.435963778,3120000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35659824,10.42943077,hit
Dallas Buyers Club,18.039,8.0,131.0,37.125,2.732,1.419,28.3556,0.501158301,5000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55736588,10.1473176,hit
Jackass Presents: Bad Grandpa,54.686,6.5,32.0,49.25,8.161,13.75825,15.1676,-0.944711539,15000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151831537,9.122102467,hit
Mama,62.22,6.2,48.0,67.375,5.146,2.076,11.6712,0.185110664,15000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,146497771,8.766518067,hit
12 Years a Slave,36.994,8.1,83.0,38.0,16.649,8.820714286,26.7784,0.475051265,20000000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187733202,8.3866601,hit
Frozen,149.603,7.5,6.0,59.0,,1.2158,13.0396,0.40436457,150000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280802282,7.53868188,hit
Philomena,14.031,7.6,126.0,69.5,5.458,5.176333333,8.0556,0.553642384,12000000.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100129872,7.344156,hit
Dark Skies,45.934,6.3,125.0,44.0,0.896,6.007,9.5634,0.081567116,3500000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,27858103,6.959458,hit
We're the Millers,54.373,7.0,16.0,33.0,11.237,1.842,18.7894,0.645379414,37000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269994119,6.297138351,hit
About Time,46.574,7.8,132.0,85.125,6.713,3.13,25.7408,0.498098859,12000000.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87100449,6.25837075,hit
Lee Daniels' The Butler,18.271,7.2,25.0,49.875,1.862,1.2966,8.4914,0.545327755,25000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177313795,6.0925518,hit
Gravity,29.955,7.7,7.0,49.5,,,14.641,0.370967742,105000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,723192705,5.887549571,hit
One Direction: This Is Us,21.761,4.5,96.0,56.125,5.846,4.096,5.9064,0.90717755,10000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68532898,5.8532898,hit
The Hunger Games: Catching Fire,72.555,7.5,2.0,46.625,5.18,2.535,16.2316,-0.668436096,130000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865011746,5.653936508,hit
Spring Breakers,15.668,5.3,135.0,68.0,3.965,1.04325,12.463,0.404224326,5000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31724284,5.3448568,hit
American Hustle,30.438,7.3,53.0,74.0,2.742,4.361,31.7426,0.625,40000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251171807,5.279295175,hit
Iron Man 3,144.622,7.2,1.0,81.625,8.983,11.621,22.7414,0.550989346,200000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1214811252,5.07405626,hit
The Way Way Back,22.094,7.4,112.0,81.75,,1.161,16.5114,0.368152866,4600000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26474920,4.755417391,hit
Evil Dead,48.881,6.5,65.0,42.875,9.224,10.94666667,11.65,-0.850695909,17000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97542952,4.737820706,hit
Blue Jasmine,25.975,7.3,88.0,38.25,13.842,1.063333333,13.708,0.654531371,18000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99206215,4.511456389,hit
The Berlin File,9.789,6.6,,38.125,4.815,,11.6666,0.586837294,9000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48972848,4.441427556,hit
Quartet,9.092,6.8,120.0,88.75,12.434,0.8695,17.6052,0.667377399,11000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59520298,4.410936182,hit
Movie 43,77.579,4.3,147.0,46.75,,,25.0618,-0.042669584,6000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32438988,4.406498,hit
The Call,55.731,6.7,68.0,79.75,9.197,1.0284,13.7596,0.399303136,13000000.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68572631,4.274817769,hit
Don Jon,32.098,6.6,105.0,45.75,18.141,1.502,18.1288,0.567813108,7500000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39439355,4.258580667,hit
The Last Exorcism Part II,27.315,4.0,133.0,40.25,1.632,4.637,9.652,-0.153762268,5000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25051865,4.010373,hit
Identity Thief,42.095,5.7,19.0,38.875,4.45,7.719333333,12.0624,-0.495456512,35000000.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173965010,3.970428857,hit
